doc,seed,chunk_size_tok,start_index,end_index,question,answer
pitagora.rst.txt,42,599,0,2217,"What are the specific login hostname points that can be used to connect to the Pitagora supercomputer, and what type of authentication is mandatory for accessing the system?",".. _pitagora_card:

Pitagora
========

.. figure:: ../img/warning3.png
   :align: center
   :class: no-scaled-link
   :height: 150px

.. figure:: ../img/spacer.png
   :align: center
   :class: no-scaled-link
   :height: 20px

Pitagora is the new EUROfusion supercomputer hosted by **CINECA** and currently built in the CINECA's headquarter in Casalecchio di Reno, Bologna, Italy. The cluster is supplied by Lenovo corp. and is composed of two partitions: A general purpose partition cpu-based named **DCPG** and an accelerated partition based on NVIDIA H100 accelerators named **Booster**.

The specific guide for the **Pitagora** cluster contains unique information that deviates from the general behavior described in the HPC Clusters sections.

Access to the System
--------------------

The machine is reachable via ``ssh`` (secure Shell) protocol at hostname point: **login.pitagora.cineca.it**. 

The connection is established, automatically, to one of the available login nodes. It is possible to connect to **Pitagora** using one the specific login hostname points:

 * login01-ext.pitagora.cineca.it
 * login02-ext.pitagora.cineca.it
 * login03-ext.pitagora.cineca.it
 * login04-ext.pitagora.cineca.it
 * login05-ext.pitagora.cineca.it
 * login06-ext.pitagora.cineca.it

.. warning::
    
    **The mandatory access to Pitagora is the two-factor authetication (2FA)**. Get more information at section :ref:`general/access:Access to the Systems`.

System Architecture
-------------------

The system, supplied by Lenovo, is based on two new specifically-designed compute blades, which are available throught two distinct SLURM partitios 
on the Cluster:

* **GPU** blade based on NVIDIA NVIDIA H100 accelerators - **Booster** partition.
* **CPU**-only blade based on  AMD Turin 128c processors - **Data Centric General Purpose (DCGP)** partition.

The overall system architecture uses NVIDIA Mellanox InfiniBand High Data Rate (HDR) connectivity, with smart in-network computing acceleration engines that enable extremely low latency and high data throughput to provide the highest AI and HPC application performance and scalability. 


Hardware Details
^^^^^^^^^^^^^^^^
.. tab-set::

    .. tab-item:: Booster"
singularity.rst.txt,42,490,0,1922,"What are the two different output formats that the Singularity 'build' command can produce, and how do they differ in terms of mutability and typical use cases?",".. _singularity_card:

Singularity Containers
----------------------

In what follows we explain how to build a container image capable of running parallel applications with MPI and GPU parallelism on the CINECA clusters.

The containerization tool available is **Singularity**, designed to run scientific applications on HPC resources, enabling users to have full control over their environment. Singularity containers can be used to package entire scientific workflows, software, libraries and data. This means that you donât have to ask your cluster admin to install anything for you - you can put it in a Singularity container and run. Official Singularity documentation is available `here <https://docs.sylabs.io/guides/3.7/user-guide/>`_.

We will also provide a quick outline over :ref:`hpc/hpc_enviroment:SPACK`, a package management tool compatible with Singularity, which can be used to deploy entire software stacks inside a container image. 

How to build a Singularity container
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

A Singularity container can be built in differnt ways. The simplest command used to build is:

.. code-block:: bash
    
    $ singularity build <build option> <container path> <build spec target>

the ``build`` command can produce containers in 2 different output formats. Format can be specified by passing the fllowing ``build option``:

1. ``default``: a compressed read-only **singularity image format (SIF)**, suitable for production. This is an *immutable object*.
2.  ``--sandbox``: a writable **(ch)root directory** called *sandbox*, used for interactive development. Running container inmaghe with the `-writable` option allows to change files within the sandobx: 
    .. code-block:: bash

        $ sudo singularity shell --writable <my sandbox>

The build ``spec target`` defines the method that ``build`` uses to create the container. All the *methods* are listed in the table:"
general_info.rst.txt,42,217,0,840,"Can you explain the key components of the CINECA cloud model, particularly focusing on the roles and responsibilities, and how budgeting and accounting are managed for Cloud projects within this framework?",".. _cloud_card:

Introduction to HPC Cloud
=========================

This section provides a broader context for HPC Cloud and the essential characteristics 
of cloud infrastructure with respect to HPC. 

It introduces the implemented CINECA cloud model with specific focus on roles and responsibilities 
together with the budgeting and accounting rules in place at CINECA for Cloud projects.

.. toctree::
   :maxdepth: 2
   :hidden:
   
   what_is_cloud
   cineca_cloud_model
   budget_accounting


.. grid:: 3

    .. grid-item-card::  **What is cloud computing**
      :link: what_is_cloud_card
      :link-type: ref

    .. grid-item-card:: **CINECA HPC Cloud model**
      :link: cineca_cloud_model_card
      :link-type: ref

    .. grid-item-card:: **Budget and accounting**
      :link: budget_accounting_card
      :link-type: ref"
image_upload.rst.txt,42,663,0,2262,"What are the three visibility options available for image sharing in the OpenStack Horizon Dashboard, and what are the key differences between them?",".. _compute_inst_img_upload_card:

Image: upload
==============

The upload of an image can be done using both the :ref:`cloud/os_overview/management_tools/dashboard:horizon dashboard` 
and the :ref:`cloud/os_overview/management_tools/command_line:command line interface`: you are free to choose any of the available methods. 

This page will guide you, the image owner, step by step in the upload of an image with the OpenStack :ref:`cloud/os_overview/management_tools/dashboard:horizon dashboard`.

Once logged into the OpenStack Horizon Dashboard, go to *""Images""* in the left panel and click on *""Create Image""* button.

.. image:: /cloud/_img/image_upload_img1.jpg

You have to fill the information in the following pop-up form:

.. image:: /cloud/_img/image_upload_img2.jpg

Under the tab **âImage Detailsâ**, a name for the image file have to be written in the text box under *âImage Nameâ*: 
it is also a good practice entering a brief description of the image in the text box under *âImage Descriptionâ*.

Based on if the desired image is stored on your PC or is available online, indicate the appropriate *âSource Typeâ* as *âFileâ* or *âURLâ*
Depending on the previous choice, browse your PC to the location in which is stored the image file or paste the URL to where the image file is hosted.

From the *âFormatâ* drop-down menu, select the file format of the desired image to upload.

Subsequently, it is possible to specify optional advanced options as *âKernelâ* image, *âRamdiskâ* image, specify a string for the image *âArchitectureâ*, 
*âMinimum Diskâ* quota in GigaByte and a *âMinimum RAMâ* quota in MegaByte to boot the image.

The next step is to select the *âImage Sharingâ* policies by choosing one of the three options under *âVisibilityâ* keeping in mind:

- **Private** images can be used in instance creation only by the image owner.
- **Shared** images can be used, by default, by all the users collaborating to the project with the image owner.
- **Community** images are **inhibited** even if the option is available to all users. By uploading an image with visibility set to ""Community"" will raise the following error message preventing the beginning of the upload procedure:"
instance_manage.rst.txt,42,439,0,1735,"What steps are involved in tracking the monthly usage of instances for a specific project in the dashboard, and how can you download a summary of this usage?",".. _compute_inst_manage_card:

Instance: manage and monitor
=============================

To monitor your instance, login to the :ref:`cloud/os_overview/management_tools/dashboard:horizon dashboard`.


Manage an instance
------------------
- Log in to the virtual machine and shutdown the instance
- In the dashboard, go to *""Compute â Instances""*.
- In the *""Actions""* column drop down menu of the instance, you can find all possible operation to manage you instance. You can resize or rebuild an instance, edit instance or the security groups. Depending on the current state of the instance, you can pause, resume, suspend, soft or hard reboot, or terminate


Track usage for instances
-------------------------
You can track usage for instances for each project. You can track usage per month by showing metrics like number of vCPUs, disks, RAM, and uptime for all your instances.

- In the dashboard. choose the project, and go to *""Compute â Overview""*
- In the page you can see an overview of the used resources (for compute, storage and network) with respect to the quotas assigned to the project
- To query the instances usage for a month, select a month and click ""Submit"".
- To download a summary, click *""Download CSV Summary""*.


Monitor instances
-----------------
You can monitor the high-level actions (creation, start, stop) on the instances for each project via offered logs in the dashboard.

- Go to *""Compute â Instances""*.
- Select the instance name you would like to monitor
  
   - go to the *""Action log""* tab to see the high-level actions (creation, start, stop)
   - go to the *""Log""* tab, to see the instance console log

More detailed monitoring logs can be set-up by you within the specific instance."
qe.rst.txt,42,722,0,2340,What are the recommended parallelization strategies for achieving optimal performance on the Leonardo Booster cluster when using QuantumESPRESSO?,".. _quantum_espresso_card:

QuantumESPRESSO
===============

The following guide describes how to load, configure and use QuantumESPRESSO @ CINECA's cluster.
QuantumESPRESSO is available on :ref:`hpc/leonardo:Leonardo` and :ref:`hpc/galileo:Galileo100` clusters.

Relevant links
^^^^^^^^^^^^^^

- QE repository: https://gitlab.com/QEF/q-e.git
- MaX benchmarks: https://gitlab.com/max-centre/benchmarks-max3.git
- JUBE xmls: https://gitlab.com/max-centre/JUBE4MaX.git
- spack recipe: https://gitlab.com/spack/spack/-/blob/develop/var/spack/repos/builtin.mock/packages/quantum-espresso/package.py

Modules
^^^^^^^

CPU-based and GPU-based machines deploy QuantumESPRESSO with different software stacks, to fully exploit the underlying hardware. In particular:

- **Intel/Oneapi** compiler and MPI implementation on G100 and Leonardo DCGP, plus **MKL** for FFT, BLAS/LAPACK and SCALAPACK
- **NVHPC** compiler and **OpenMPI/HPCX-MPI** on Leonardo Booster, plus **OpenBLAS** and **FFTW** libraries.

Installations based on gcc compiler do not provide performance, and are provided for postprocessing executables.

Alternative Installations
^^^^^^^^^^^^^^^^^^^^^^^^^

If you wish installing your own version of QuantumESPRESSO, we suggesting using CMake and the options provided in the `Wiki of the official repository <https://gitlab.com/QEF/q-e/-/wikis/Developers/CMake-build-system>`_ for the CINECA cluster in use. 

Parallelization strategies
^^^^^^^^^^^^^^^^^^^^^^^^^^

QuantumESPRESSO supports different parallelization strategies. 

- R&G (`-npw` or no options) processes to distribute real/reciprocal spaces
- pools (`-nk`) to distribute k-points
- images (`-ni`) to distribute irreducible representations or q-points in a dispersion
- band processes (`-nbnd`) to distribute the Kohn-Sham states
- linear algebra processes (auto) to distribute diagonalization, via scalapack or custom algorithm. For GPU installations, the diagonalization is done on a single GPU (scalapack are not used

We suggest the following for optimal performance on Leonardo Booster:

- prioritize pools over R&G , in particular for workloads with hundreds of planes or less in the z-direction, also for intra-node distribution. 
- The minimum number of k-points per pool (kunit) in PWSCF is the number of k-points (`kunit=1`), while in phonon is usually `kunit=2`"
leonardo.rst.txt,42,748,2145,5015,"How does the storage capacity and configuration differ between the two systems described in the paragraph, specifically in terms of raw capacity and the types of storage drives used?",".. list-table:: 
            :widths: 30 50
            :header-rows: 1

            * - **Type**
              - **Specific**
            * - Models
              - Atos BullSequana X2135, Da Vinci single-node GPU
            * - Racks
              - 116
            * - Nodes
              - 3456
            * - Processors/node
              - 1x `Intel Ice Lake Intel Xeon Platinum 8358 <https://www.intel.com/content/www/us/en/products/sku/212282/intel-xeon-platinum-8358-processor-48m-cache-2-60-ghz/specifications.html>`_
            * - CPU/node
              - 32
            * - Accelerators/node
              - 4x `NVIDIA Ampere100 custom <https://doi.org/10.17815/jlsrf-8-186>`_, 64GiB HBM2e NVLink 3.0 (200 GB/s)
            * - Local Storage/node (tmfs)
              - (none)
            * - RAM/node 
              - 512 GiB DDR4 3200 MHz
            * - Rmax
              - 241.2 PFlop/s (`top500 <https://www.top500.org/system/180128/>`_)
            * - Internal Network
              - 200 Gbps NVIDIA Mellanox HDR InfiniBand - Dragonfly+ Topology 
            * - Storage (raw capacity)
              - 106 PiB based on DDN ES7990X and Hard Drive Disks (Capacity Tier) 
              
                5.7 PiB based on DDN ES400NVX2 and Solid State Drives (Fast Tier)

    .. tab-item:: DCGP

        .. list-table::
            :widths: 30 50
            :header-rows: 1
            
            * - **Type**
              - **Specific**
            * - Models
              - Atos BullSequana X2140 three-node CPU blade
            * - Racks
              - 22
            * - Nodes
              - 1536
            * - Processors/node
              - 2x `Intel Sapphire Rapids Intel Xeon Platinum 8480+ <https://www.intel.com/content/www/us/en/products/sku/231746/intel-xeon-platinum-8480-processor-105m-cache-2-00-ghz/specifications.html>`_
            * - CPU/node
              - 112 cores/node
            * - Accelerators
              - (none)
            * - Local Storage/node (tmfs)
              - 3 TiB
            * - RAM/node
              - 512(8x64) GiB DDR5 4800 MHz
            * - Rmax
              - 7.84 PFlop/s (`top500 <https://www.top500.org/system/180204/>`_)
            * - Internal Network
              - 200 Gbps NVIDIA Mellanox HDR InfiniBand - Dragonfly+ Topology
            * - Storage (raw capacity)
              - 106 PiB based on DDN ES7990X and Hard Drive Disks (Capacity Tier) 
              
                5.7 PiB based on DDN ES400NVX2 and Solid State Drives (Fast Tier)


File Systems and Data Managment
-------------------------------

The storage organization conforms to **CINECA** infrastructure. General information are reported in :ref:`hpc/hpc_data_storage:File Systems and Data Management` section. In the following, only differences with respect to general behavior are listed and explained."
store_sens_data.rst.txt,42,526,0,2229,"What are the steps and technical precautions required for processing sensitive data on CINECA's HPC Cloud infrastructure, and what is the maximum size limit for the encrypted volumes used to store this data?",".. _store_sensitive_data_card:

Store sensitive data
====================

.. warning::
    
    Following CINECA access policies, you must inform CINECA in case the activity requires the loading and processing 
    of data that may fall under the GDPR (personal data), 
    to identify the appropriate security level; in any case, **sensitive or personal 
    data shall not be loaded and processed with CINECA resources without CINECA written authorization**.

If your application or workflow is processing sensitive data, besides getting the required authorization and signing with CINECA the Data Processing Agreement 
(for the appointment of the Data Processor), you need to take the necessary technical precautions to safeguard the data from unauthorized access. 

On CINECA HPC Cloud infrastructure, sensitive data can be stored on special **encrypted Cinder Volume** of type LUKS.  

By using the OpenStack Horizon dashboard, every user can create such volumes and then attach them to a virtual machine.

Due to a limitation of the crypto library, the **maximum size of each volume is 15 TB**.

Since LUKS are encrypted volumes, the time needed to create one can vary greatly in association to the size of the volume 
(most of the time is needed to encrypt the data). Here are some indicative times for the creation of different sized LUKS volumes from the dashboard:

- 1 TiB: 15 minutes
- 7 TiB:  2 hours
- 10 TiB: 3-4 hours

The user can access the data stored in such LUKS volumes by login into the corresponding virtual machine. 
Only the users with authorization to login into the virtual machine will access the data ""in clear"", even if it is encrypted by key.  

The keys used by the OpenStack volume encryption feature are managed by Barbican, the official OpenStack Key Manager service. 
Barbican provides secure storage, provisioning and management of secret data. This includes keying material such as Symmetric Keys, Asymmetric Keys, Certificates and raw binary data. 

.. note:: 
   CINECA HPC Cloud infrastructure is certified ISO 27001 since 2022 for `""Servizi informatici HPC in cloud per la ricerca in ambito life science"" <https://www.cineca.it/sites/default/files/2024-06/ISO-27001-IT319237-ITA.pdf>`_."
index_db_ops.rst.txt,42,187,0,577,"What are the two primary database operations that are linked for further information in the 'Database operations' section, and where can one find detailed instructions on how to perform these operations?",".. _database_ops_card:

Database operations
===================

For general information on the Database component, visit the :ref:`cloud/os_overview/os_components/database:database` page. 

.. toctree::
   :maxdepth: 2
   :hidden:
   
   db_create
   db_access

.. grid:: 2

    .. grid-item-card:: |ostrove| **Database: create**
      :link: db_create_card
      :link-type: ref

    .. grid-item-card:: |ostrove| **Database: access**
      :link: db_access_card
      :link-type: ref


.. |ostrove| image:: /cloud/_img/trove_logo.png
   :width: 35px
   :class: no-scaled-link"
index_tutorials_and_repos.rst.txt,42,532,0,1593,"What are the specific GitLab repositories provided for users with an HPC account that focus on Infrastructure as Code (IaC) tools and related tutorials, and what additional resources are available for managing and deploying cloud infrastructure?","Tutorials and Gitlab repositories
=================================

Tutorials for OpenStack dashboard
---------------------------------

This section provides you with a list of guides for basic operations. 

.. grid:: 2

  .. grid-item-card:: |tutorial|  **Creation of a VM (step-by-step)**
    
    :download:`Download the pdf </files/ADA_getting_started.pdf>`

  .. grid-item-card:: |tutorial|  **Deletion of resources (step-by-step)**
    
    :download:`Download the pdf </files/ADA_getting_started_cancel_resources.pdf>`
 
Terraform/OpenTofu/Ansible repositories 
----------------------------------------

This section provides you with links to CINECA Gitlab repositories that contain tutorials or modules as examples for the use of :ref:`cloud/os_overview/management_tools/infrastructure_as_code:infrastructure as a code` tools. 

.. warning:: The GitLab repositories are accessible only if you have an HPC user account

- `Infrastructure as Code (IaC) modules <https://gitlab.hpc.cineca.it/adacloud/tf-modules>`_
- `Infrastructure as Code (IaC) tutorial <https://gitlab.hpc.cineca.it/adacloud/tf-tutorial>`_
- `Customized ansible-scripts for OpenStack <https://gitlab.hpc.cineca.it/adacloud/openstack-ansible-repo>`_
- `Slurm mini-hpc cluster on ADA Cloud <https://gitlab.hpc.cineca.it/adacloud/ada-slurm-mini-hpc>`_
- `Graphics on HPC Cloud <https://gitlab.hpc.cineca.it/adacloud/graphics-on-hpc-cloud>`_
- `RKE2 kubernetes deploy guide <https://gitlab.hpc.cineca.it/adacloud/k8s-guide>`_

.. |tutorial| image:: /cloud/_img/tutorial_icon.png
   :width: 35px
   :class: no-scaled-link"
users_account.rst.txt,42,633,0,2186,"What are the steps required to obtain a User Account for accessing CINECA HPC resources, and what specific actions must be taken during the registration process on the UserDB portal?",".. _users_card:

Users and Accounts
==================

Usage of CINECA HPC resources is allowed only to users with an **User Account** (or HPC username) and provided with a **Project Account**.

UserDB
------

The **UserDB** is the portal containing all User Accounts and Project Accounts and where CINECA users can manage their profile and monitor their computational resources.

How to become a User
^^^^^^^^^^^^^^^^^^^^

To obtain a **User Account**, you need to:

        1. register on the **UserDB** Portal;
        2. get associated to a valid **Project Account**;
        3. request to be validated and enabled to access CINECA clusters.

Register on UserDB
""""""""""""""""""""""""""""""""""""

You can reach the portal at `<https://userdb.hpc.cineca.it>`_.

Click on :bdg-black-line:`Create new user` and fill in the form.


.. image:: img/userdb_login.png
   :align: center
   :height: 450 px
   :class: no-scaled-link

.. image:: img/spacer.png
   :align: center
   :class: no-scaled-link

.. important::
   In case your Name or Surname contain special (non ASCII) characters, please use the corresponding ASCII one


Once the registration is completed and you have set the password of your **UserDB credentials**, please go to :bdg-black-line:`my User`, click on :bdg-black-line:`Edit` and complete your profile:
   
     * upload a valid Identity document (Passport, ID, Italian driving license) in **Documents for HPC** page and sign the CINECA Access policies;
   
     * insert your affiliation in **Institution** page.

You can use the **UserDB credentials** to login to UserDB. Alternatively, you can also use your :ref:`general/users_account:HPC credentials`  with 2FA by clicking on :bdg-black-line:`OpenID` button. 


.. warning::
   Each user can have **only one profile** on UserDB. 
   If the profile already exists or the email is already used you need to recover your previous profile by clicking 
   on :bdg-black-line:`Request new password` and inserting the email that you used to register the first time. 
   Write to `superc@cineca.it <mailto:superc@cineca.it>`_ for any issues.


Get associated to a valid **Project Account**
"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
instance_snap_create.rst.txt,42,744,0,2513,"What are the steps to create a snapshot of an ephemeral VM using the Horizon dashboard in OpenStack, and how can you verify that the snapshot has been successfully created?",".. _compute_inst_snap_create_card:

Instance: snapshot create
=========================

The creation of a snapshot image from an existing VM hosted on OpenStack will 
differ depending on whether the VM is ephemeral or instantiated from a bootable drive, namely bootable VM (see :ref:`cloud/os_overview/os_components/compute:instances`).

Preliminary steps
^^^^^^^^^^^^^^^^^
Independently, from the type of VM, it is safer to create the snapshot, after the VM has been shut down. 
In the :ref:`cloud/os_overview/management_tools/dashboard:horizon dashboard`:

- Shutdown the VM
- Detach any secondary volume attached on the VM (remember the volume */dev/vda* is the bootable volume from which the VM is loaded).

Ephemeral VM
^^^^^^^^^^^^^

If the VM is loaded from an image, there is no bootable volume */dev/vda*.

.. tab-set::

   .. tab-item:: Horizon dashboard

      - In the Horizon Dashboard, go to *Compute â Instances*
      - Click on *""Create snapshot""* action for the instance to snapshot 
      
      .. image:: /cloud/_img/op_snap_create_1.jpg

      - From the pop-up dialog, give a unique *âSnapshot Nameâ* for the image snapshot file, then click on the *âCreate Snapshotâ*.

      .. image:: /cloud/_img/op_snap_create_2.jpg

      - The procedure will bring you to the *""Compute â Images""* section, where the snapshot image will appear after the generation process indicated by the transition of the image *âStatusâ* from *âQueuedâ* to *âActiveâ*, passing from *âSavingâ*. 
      - At the end the snapshot should appear with size different from zero.

      .. image:: /cloud/_img/op_snap_create_3.jpg

   .. tab-item:: Command Line Interface

      - Configure your CLI following the steps in :ref:`cloud/os_overview/management_tools/command_line:command line interface`
      - Obtain the complete tabular list of all the servers available on the tenant 

       .. code-block:: bash
        
                openstack server list 
                +----------------+------------------+--------+-----+------------------+ 
                | ID             | Name             | Status | ... | Flavor           | 
                +----------------+------------------+--------+-----+------------------+ 
                | <Server-ID-01> | <Server-Name-01> | ACTIVE |     | <Flavor-Name-01> | 
                | <Server-ID-02> | <Server-Name-02> | ACTIVE |     | <Flavor-Name-02> | 
                | <Server-ID-03> | <Server-Name-03> | ACTIVE |     | <Flavor-Name-03> |"
index_compute_ops.rst.txt,42,529,0,1595,"What are the different compute operations related to instance management and key pair creation that are listed in the document, and where can one find more detailed information about each of these operations?",".. _compute_ops_card:

Compute operations
==================

For general information on the compute component, visit the :ref:`cloud/os_overview/os_components/compute:compute` page.

.. toctree::
   :maxdepth: 2
   :hidden:

   instance_create
   instance_manage
   instance_snap_create
   instance_download
   instance_deletion
   instance_resize
   instance_rescue
   image_upload
   keypair_create


.. grid:: 3

    .. grid-item-card:: |osnova| **Instance: create**
      :link: compute_inst_create_card
      :link-type: ref

    .. grid-item-card:: |osnova| **Instance: manage**
      :link: compute_inst_manage_card
      :link-type: ref

    .. grid-item-card:: |osnova| **Instance: resize**
      :link: compute_inst_resize_card
      :link-type: ref

.. grid:: 3

    .. grid-item-card:: |osnova| **Instance: snapshot create**
      :link: compute_inst_snap_create_card
      :link-type: ref

    .. grid-item-card:: |osnova| **Instance: download**
      :link: compute_inst_download_card
      :link-type: ref

    .. grid-item-card:: |osnova| **Instance: delete**
      :link: compute_inst_delete_card
      :link-type: ref

.. grid:: 3

    .. grid-item-card:: |osnova| **Instance: rescue**
      :link: compute_inst_rescue_card
      :link-type: ref

    .. grid-item-card:: |osnova| **Instance: image upload**
      :link: compute_inst_img_upload_card
      :link-type: ref

    .. grid-item-card:: |osnova| **KeyPair: create**
      :link: compute_keypair_create_card
      :link-type: ref


.. |osnova| image:: /cloud/_img/nova_logo.png
   :width: 35px
   :class: no-scaled-link"
